step,portfolio_value,price,position,balance,shares,reward,action
35021,91477.13371630969,188.74,매수,0.008318309878248442,484.672699999999,0.013249243587937389,1.9251293
35022,91341.42536030969,188.46,매수,0.008318309878248442,484.672699999999,-0.07417610854580539,1.6354023
35023,91239.93489692968,188.2506,매수,0.008318309878248442,484.672699999999,-0.055555550496206564,1.8066909
35024,91360.76380103969,188.4999,매수,0.008318309878248442,484.672699999999,0.06621492236184894,1.9296237
35025,91363.3325663497,188.5052,매수,0.008318309878248442,484.672699999999,0.0014058361615699629,1.0826057
35026,91501.36735130969,188.79,매수,0.008318309878248442,484.672699999999,0.07554167579195387,0.99207133
35027,91319.0131858797,188.4101,매도,881.0912483098782,480.005699999999,-0.09964559585752544,-0.46670327
35028,91414.67641033969,188.61,매도,1154.3424163398781,478.555399999999,0.05237859078988691,-0.14503396
35029,91429.00287433968,188.64,매도,1344.1972423398781,477.548799999999,0.007835975886240468,-0.100664765
35030,91341.92886433969,188.46,매수,175.44039433987814,483.744499999999,-0.04761837451058688,0.61957973
35031,91274.12277587969,188.3201,매수,0.002980339878149607,484.675399999999,-0.037116628312449586,0.7022526
35032,91118.92971279968,187.9999,매수,0.002980339878149607,484.675399999999,-0.08501482038949648,0.82727414
35033,90876.64048033969,187.5,매수,0.002980339878149607,484.675399999999,-0.1329521940301946,1.286985
35034,90883.61980609968,187.5144,매수,0.002980339878149607,484.675399999999,0.003839999874063212,0.91323024
35035,90833.0681618797,187.4101,매수,0.002980339878149607,484.675399999999,-0.027811196521353235,0.8406521
35036,90828.17294033969,187.4,매수,0.002980339878149607,484.675399999999,-0.0026946252279410926,1.0946332
35037,90682.7703203397,187.1,매수,0.002980339878149607,484.675399999999,-0.08004268680792517,1.4419717
35038,90780.1416081997,187.3009,매수,0.002980339878149607,484.675399999999,0.05368786568608253,1.3529037
35039,90755.47163033969,187.25,매수,0.002980339878149607,484.675399999999,-0.013587761278501698,1.0632781
35040,90971.4914561197,187.6957,매수,0.002980339878149607,484.675399999999,0.11901201211310314,0.9222552
35041,90876.64048033969,187.5,매수,0.002980339878149607,484.675399999999,-0.052132252786993856,0.27581844
35042,90755.42316279969,187.2499,매수,0.002980339878149607,484.675399999999,-0.06669333114609308,0.8282613
35043,90784.55215433969,187.31,매수,0.002980339878149607,484.675399999999,0.016048072128838565,0.5596182
35044,90750.6248763397,187.24,매수,0.002980339878149607,484.675399999999,-0.01868560079599759,0.7813541
35045,90828.17294033969,187.4,매수,0.002980339878149607,484.675399999999,0.04272591186322836,1.2705439
35046,90634.25431279969,186.9999,매수,0.002980339878149607,484.675399999999,-0.10675026330617371,0.82994974
35047,90828.17294033969,187.4,매수,0.002980339878149607,484.675399999999,0.1069786633157156,0.17290372
35048,90760.31838433968,187.26,매수,0.002980339878149607,484.675399999999,-0.03735325384370322,0.43900672
35049,90677.9235663397,187.09,매수,0.002980339878149607,484.675399999999,-0.04539143287877833,0.44803342
35050,90760.31838433968,187.26,매수,0.002980339878149607,484.675399999999,0.04543267796582611,0.66321605
35051,90144.78062633969,185.99,매수,0.002980339878149607,484.675399999999,-0.3391007044473964,0.87656325
35052,90188.4014123397,186.08,매수,0.002980339878149607,484.675399999999,0.024194848385525027,0.49915963
35053,90251.4092143397,186.21,매수,0.002980339878149607,484.675399999999,0.0349312112274406,0.5527096
35054,90915.4145123397,187.58,매수,0.002980339878149607,484.675399999999,0.36786422715186945,0.5408198
35055,91172.2924743397,188.11,매수,0.002980339878149607,484.675399999999,0.14127305219794897,0.08890143
35056,91116.16706301969,187.9942,매수,0.002980339878149607,484.675399999999,-0.030779861840047773,0.18827239
35057,91324.96522533969,188.425,매수,0.002980339878149607,484.675399999999,0.1145779991906319,0.46625835
35058,91247.41716133969,188.265,매수,0.002980339878149607,484.675399999999,-0.042457209706380096,0.435057
35059,91194.1028673397,188.155,매수,0.002980339878149607,484.675399999999,-0.02921413868938786,0.0356932
35060,91768.44321633969,189.34,매수,0.002980339878149607,484.675399999999,0.31489993921837545,0.24356765
35061,91753.90295433969,189.31,매수,0.002980339878149607,484.675399999999,-0.00792225600129067,0.10619508
35062,92294.31602533969,190.425,매수,0.002980339878149607,484.675399999999,0.2944905086320596,0.17742583
35063,92202.4176993397,190.235,매도,190.42798033987816,483.675399999999,-0.049785474316080325,-0.0096238665
35064,91981.16292273969,189.7785,매수,0.002745339878174491,484.676399999999,-0.11998317512751658,0.3725649
35065,92002.10094321969,189.8217,매수,0.002745339878174491,484.676399999999,0.011381689366975822,0.22174014
35066,92305.99482533969,190.45,매도,189.82444533987817,483.676399999999,0.1651559469862276,-0.00024088472
35067,92405.35281083967,190.655,매수,0.002930339878162158,484.67309999999895,0.05381989852771121,0.19771823
35068,92426.80581833968,190.7,매도,1513.7273683398785,476.73349999999897,0.011608097825200316,-0.7939633
35069,92664.47501833968,191.2,매도,1779.7729383398785,475.33839999999896,0.12857157504021668,-0.13951468
35070,92866.75183433968,191.63,매도,2721.8535783398784,470.4111999999989,0.1091447482759516,-0.4927208
35071,92969.76452933966,191.855,매도,5131.984088339878,457.83419999999893,0.05546263488559513,-1.257709
35072,92799.92905433968,191.48,매도,6079.671046339879,452.89459999999895,-0.09133909064940578,-0.49396053
35073,92763.60705433968,191.4,매수,5863.222054339879,454.02499999999895,-0.01957005806477045,0.11304656
35074,92632.05932683968,191.1109,매수,5671.822054339879,455.02499999999895,-0.07090481476369408,0.047712702
35075,92722.86385933969,191.31,매수,5471.155609339879,456.07499999999897,0.04901355597613431,0.1050099
35076,92993.07819533968,191.9,매수,5104.720435339879,457.99039999999894,0.14571073667973863,0.19154197
35077,93431.78897933968,192.86,매도,5296.620435339879,456.99039999999894,0.23588356924719006,-0.08158311
35078,93358.90360333968,192.7,매도,5577.578883339879,455.53359999999896,-0.039004591903997486,-0.14568126
35079,93135.20213933967,192.21,매수,5384.878883339879,456.53359999999896,-0.11980724674663495,0.027119026
35080,93251.82745397968,192.4649,매수,5192.668883339879,457.53359999999896,0.06261075939123907,0.0784412
35081,93011.13954552967,191.94,매수,4998.87597552988,458.54049999999893,-0.12905264970211522,0.10069891
35082,92852.27591052967,191.59,매도,5890.32211152988,453.8960999999989,-0.08540032719534446,-0.46444044
35083,92835.29814974297,191.552879,매수,5226.15621752988,457.36269999999894,-0.009142350373328128,0.3466613
35084,92603.3035726118,191.05,매수,4465.6721326119805,461.33279999999894,-0.12494955138559988,0.39701283
35085,92452.72871373178,190.7229,매도,4656.722132611981,460.33279999999894,-0.08130101900843716,-0.023293737
35086,92453.70388842178,190.725,매수,3886.945435921981,464.3688999999989,0.001,0.40361282
35087,92515.59252906177,190.8568,매수,2895.9574084219807,469.5647999999989,0.033470070985305536,0.5195959
35088,92763.92313066177,191.38,매수,1927.7026906619808,474.6379999999989,0.13421013410360588,0.5073299
35089,92576.93633129177,190.9901,매수,982.6108366619808,479.5762999999989,-0.10078637958564136,0.4938301
35090,92673.83207918177,191.19,매수,0.004970181980752386,484.7210999999989,0.05233255264748153,0.56535524
35091,93140.62294068177,192.155,매도,191.19497018198075,483.7210999999989,0.25184609885408255,-0.0043147765
35092,92964.79528668175,191.79,매도,575.7932026819808,481.7195999999989,-0.09438827465863169,-0.20015511
35093,93301.73356748177,192.488,매수,384.00320268198084,482.7195999999989,0.18121821263682864,0.015881903
35094,93230.56637628177,192.34,매도,742.0693802819808,480.85939999999886,-0.03813819340694743,-0.1860294
35095,92699.08633288176,191.231,매도,1053.0446922819808,479.24259999999884,-0.2850352969298366,-0.16168386
35096,92620.42505828176,191.065,매도,2081.771856781981,473.86309999999884,-0.04242829013304981,-0.53795266
35097,92816.53216164176,191.4752,매수,1276.6812662819812,478.07679999999885,0.10586601348277164,0.42137536
35098,92809.39401060177,191.46,매도,2896.8678186019815,469.6151999999989,-0.0038453015178179194,-0.84616053
35099,93206.02403460177,192.3,매수,2406.0792546019816,472.1785999999989,0.21367989104351362,0.25634664
35100,92912.65330260177,191.68,매수,2213.7792546019814,473.1785999999989,-0.15737755957226804,0.06011509
35101,92686.96797760177,191.205,매수,1840.3099426019814,475.1269999999989,-0.12145026375739011,0.19484238
35102,92565.25397860176,190.95,매수,1422.9476686019814,477.30979999999886,-0.06565863662161595,0.21828726
35103,92421.16622860177,190.65,매수,853.4011036019814,480.2924999999989,-0.07783036496248373,0.2982748
35104,92358.14629760178,190.52,매수,0.013573601981306638,484.7686999999989,-0.0340938843187228,0.44839516
35105,92401.77548060178,190.61,매수,0.013573601981306638,484.7686999999989,0.023619564028176138,1.4795698
35106,92193.32493960178,190.18,매수,0.013573601981306638,484.7686999999989,-0.11279574440848222,0.71202165
35107,91926.70215460178,189.63,매수,0.013573601981306638,484.7686999999989,-0.1445998314816561,1.7711142
35108,92266.04024460178,190.33,매수,0.013573601981306638,484.7686999999989,0.18456992475880837,1.2421025
35109,92467.21925510178,190.745,매수,0.013573601981306638,484.7686999999989,0.10902115771233976,0.4865126
35110,92207.86800060178,190.21,매수,0.013573601981306638,484.7686999999989,-0.14023956629672746,0.5684696
35111,92375.11320210178,190.555,매수,0.013573601981306638,484.7686999999989,0.09068922486035043,0.5554994
35112,92057.58970360179,189.9,매수,0.013573601981306638,484.7686999999989,-0.17186636502696828,0.47574168
35113,92072.13276460177,189.93,매수,0.013573601981306638,484.7686999999989,0.00789889299014549,0.1487263
35114,92377.53704560177,190.56,매수,0.013573601981306638,484.7686999999989,0.1658505520779094,0.22564968
35115,92614.78284738176,191.0494,매수,0.013573601981306638,484.7686999999989,0.12841098029214565,0.41155252
35116,92491.45769010177,190.795,매수,0.013573601981306638,484.7686999999989,-0.06657962880678456,0.19085069
35117,92961.48942162178,191.7646,매수,0.013573601981306638,484.7686999999989,0.25409467169112954,0.3448347
35118,92937.44489410178,191.715,매수,0.013573601981306638,484.7686999999989,-0.012932520589763232,0.31566247
35119,93026.94210360177,191.9,매도,191.7285736019813,483.7686999999989,0.048149166141793424,-0.074197054
35120,93112.71143760179,192.08,매도,1587.3021336019813,476.4962999999989,0.04609919022410319,-0.7272477
35121,92944.07053360176,191.725,매도,1866.1062536019813,475.0447999999989,-0.09055740156006592,-0.1451559
35122,93045.99016560176,191.94,매도,2057.831253601981,474.0447999999989,0.05482847448733052,-0.03855994
35123,93082.82757360177,192.02,매도,4663.839021601982,460.46759999999887,0.019795268949496944,-1.3577206
35124,93069.09175860176,191.99,매도,5164.454363601982,457.86049999999886,-0.0073782755412893945,-0.260717
35125,93025.81731110177,191.895,매도,5613.710963601981,455.5204999999989,-0.02324856011931217,-0.23400882
35126,93255.35016360176,192.4,매도,5805.605963601982,454.5204999999989,0.12337051107671405,-0.012398895
35127,93158.95338232176,192.1832,매도,7707.653123601982,444.6345999999989,-0.05168431683055374,-0.9885935
35128,93489.52512860177,192.925,매수,7515.4699236019815,445.6345999999989,0.17742349730108714,0.036436517
35129,93656.26310360177,193.3,매도,7708.394923601982,444.6345999999989,0.0891746828164096,-0.030876275
35130,93667.00531860176,193.325,매도,10597.456723601981,429.68859999999887,0.005734915447196613,-1.4946017
35131,93702.70617710176,193.41,매도,12468.552736101981,420.0100999999989,0.019057328874007635,-0.9678579
35132,93710.44203910178,193.43,매도,18893.052706101982,386.7930999999989,0.004127875445451294,-3.3217018
35133,93745.45247910178,193.53,매도,25989.747947101983,350.1043999999989,0.01868011677150647,-3.6688776
35134,93577.57170660177,193.005,매도,31859.803142101984,319.7728999999989,-0.08954075534353666,-3.0331523
35135,93537.17017660178,192.875,매도,33595.284801601985,310.7809999999989,-0.02158718657856453,-0.8991923
35136,93532.49346160179,192.86,매수,33402.409801601985,311.7809999999989,-0.0024999232878033027,0.08455554
35137,93451.84772760178,192.6,매도,33711.96938760199,310.17589999999893,-0.043111078842944,-0.16051582
35138,93587.70149760178,193.03,매수,32601.996327601988,315.93899999999894,0.0726865082411185,0.57631314
35139,93539.52552569179,192.8793,매수,31879.62015860199,319.68129999999894,-0.02573840960888873,0.37423918
35140,93541.35807740179,192.885,매수,31528.772711901987,321.50029999999896,0.001,0.18190524
35141,93588.46193640179,193.03,매수,30881.855710401986,324.85419999999897,0.025178092326294157,0.33539736
35142,93427.81185940179,192.54,매수,30302.167317401985,327.857299999999,-0.0858279288258677,0.30031368
35143,93341.7499354018,192.28,매수,29695.647063401986,331.007399999999,-0.04605797903600031,0.3150143
35144,93573.5509504018,192.97,매수,28746.533755401986,335.943499999999,0.1241679179790528,0.49361816
35145,93492.0590464018,192.73,매수,28050.664638401988,339.54959999999903,-0.04354430454562388,0.3606196
35146,93514.0527199418,192.7943,매수,27569.18655240199,342.04779999999903,0.01176232172246902,0.24982971
35147,93239.85535585182,192.0,매수,26960.24575585199,345.20629999999903,-0.14660757186470919,0.3158597
35148,93349.2644618518,192.31,매수,25476.79615585199,352.932599999999,0.058670782779754016,0.77263767
35149,93210.3684188518,191.92,매수,24859.26951485199,356.143699999999,-0.07439589577953346,0.32111457
35150,93318.0399188518,192.22,매수,24329.32081885199,358.904999999999,0.05775725481320742,0.27613458
35151,93423.04088585179,192.51,매수,23720.50241285199,362.072299999999,0.05625973664432563,0.31673917
35152,93594.6668848518,192.98,매수,23125.76201885199,365.16169999999903,0.09185421357120598,0.30894527
35153,93854.5239839718,193.6942,매도,23380.12895685199,363.843599999999,0.13882046262299025,-0.13181822
35154,93835.35191553179,193.64,매도,25339.42326753199,353.728199999999,-0.010213715666641848,-1.0115489
35155,93845.5664835318,193.67,매도,27903.72033153199,340.485599999999,0.0054428143506112855,-1.3242642
35156,93782.0466915318,193.4725,매도,31557.57601953199,321.619199999999,-0.033842723945383714,-1.8866438
35157,93624.2547065318,192.96,매도,34214.41777853199,307.886799999999,-0.08412696809603593,-1.3732423
35158,93553.21074253181,192.73,매수,34021.45777853199,308.886799999999,-0.03794100376162477,0.061361853
35159,93506.61789253181,192.58,매수,33687.610872531994,310.618999999999,-0.024901790986217077,0.17322172
35160,93497.2693225318,192.55,매수,33495.03087253199,311.618999999999,-0.004998881475291056,0.018731833
35161,93524.4502570318,192.635,매수,31924.45828753199,319.775699999999,0.014535683607094698,0.8156753
35162,93364.0624070318,192.135,매수,31731.82328753199,320.775699999999,-0.08574648103207648,0.0071914047
35163,93437.4812795318,192.36,매수,30669.23988353199,326.306099999999,0.03931859358257152,0.55304545
35164,93470.5338095318,192.46,매수,29857.63457153199,330.525299999999,0.01768697611888713,0.4219254
35165,93590.29263353179,192.82,매수,29446.13584553199,332.663399999999,0.064062340889176,0.21381068
35166,93493.3942085318,192.5325,매수,28602.62547353199,337.037999999999,-0.051767348019422205,0.4374648
35167,93337.3556470318,192.08,매수,27101.14151903199,344.836599999999,-0.08344897670094341,0.7798695
35168,93480.95494903179,192.49,매수,26062.833871031988,350.242199999999,0.07692488232847979,0.54056156
35169,93608.1262440318,192.845,매수,24525.454739031986,358.228999999999,0.06801989510555623,0.79868555
35170,93501.47663453179,192.55,매수,23890.011179531986,361.524099999999,-0.05696599952336059,0.3295101
35171,93690.80795853179,193.07,매수,23394.271949531987,364.098699999999,0.10124509837424074,0.25746173
35172,93802.33972557179,193.3708,매수,22103.57969253199,370.78379999999896,0.05952118968242919,0.66851085
35173,93783.25572513178,193.32,매수,21158.86664913199,375.66929999999894,-0.01017245438431546,0.4885561
35174,93792.7045376318,193.345,매수,20717.47842513199,377.95249999999896,0.005037579697443078,0.22832635
35175,93730.06849163178,193.18,매수,20396.54505963199,379.61239999999896,-0.03339068124156882,0.16599877
35176,93833.11193963178,193.45,매수,20004.38965963199,381.64239999999893,0.054968191989103486,0.20300156
35177,93852.30022963179,193.5,매수,19593.61792963199,383.76579999999893,0.010224690199100737,0.21234243
35178,93885.00532263178,193.585,매수,19400.11792963199,384.76579999999893,0.017423703478751253,0.053784177
35179,93763.43299413178,193.27,매수,19172.05544113199,385.9438999999989,-0.06474533823703821,0.117817506
35180,93878.94569013178,193.5676,매수,18746.16566913199,388.1474999999989,0.06159794512175129,0.22036415
35181,93910.84664413177,193.65,매도,18939.73326913199,387.1474999999989,0.01699047308503717,-0.027827125
35182,94070.22516513178,194.06,매수,18633.65007913199,388.7280999999989,0.08485629013864562,0.15806785
35183,94312.54772763177,194.685,매도,18830.038799131988,387.7160999999989,0.12879875756362608,-0.101204455
35184,94134.13503963177,194.22,매도,19615.183935631987,383.6831999999989,-0.09458587022547649,-0.4032933
35185,94149.5968476318,194.26,매수,19059.32629563199,386.54519999999894,0.00821264676916201,0.28620487
35186,94370.76889327179,194.8307,매수,18865.06629563199,387.54519999999894,0.11745777626532442,0.0648864
35187,94293.93687913177,194.63,매도,19785.64135313199,382.8201999999989,-0.040707527892938425,-0.4725041
35188,94293.93687913178,194.63,매도,19980.27135313199,381.8201999999989,0.001,-0.08639279
35189,94364.97193213178,194.82,매도,21527.87179813199,373.8686999999989,0.037666818965812206,-0.79516
35190,94290.80346513179,194.615,매도,23879.60246413199,361.7973999999989,-0.039298727844341734,-1.207139
35191,94437.53213313178,195.025,매도,24642.99926313199,357.8747999999989,0.0778064575800627,-0.39226684
35192,94453.08758913178,195.07,매도,27021.91421313199,345.67679999999893,0.008235844186436816,-1.2198018
35193,94413.21975713178,194.955,매수,26826.84421313199,346.67679999999893,-0.02110456789587836,0.060079582
35194,94401.04731013178,194.92,매수,26610.95104613199,347.7841999999989,-0.00644636790870856,0.11074616
35195,94287.80167213178,194.59,매도,27510.62379813199,343.16859999999895,-0.05998113433421556,-0.46156344
35196,94402.18254313177,194.92,매수,26841.21473913199,346.6086999999989,0.060655179658194155,0.34401357
35197,94377.77290613178,194.85,매수,26431.80477113199,348.7090999999989,-0.01292853424699007,0.21004502
35198,94354.24879354179,194.7829,매수,26066.69484113199,350.5828999999989,-0.012462739830377807,0.18738864
35199,94420.50296164177,194.97,매수,25379.48129164199,354.1109999999989,0.035109265850315666,0.35281807
35200,94580.80241164178,195.42,매수,24968.09459164199,356.2209999999989,0.08488593312467704,0.21100649
35201,94531.22218164177,195.28,매도,25373.88422164199,354.1444999999989,-0.026210514573676374,-0.20765918
35202,94634.72979364177,195.57,매수,24831.33779764199,356.9227999999989,0.054747843945734315,0.27783594
35203,94659.64438964178,195.64,매도,25026.90779764199,355.9227999999989,0.013163558481294616,-0.04707932
35204,94643.67286364178,195.595,매도,25222.54779764199,354.9227999999989,-0.008436290936320905,-0.06300475
35205,94694.99166964178,195.74,매도,25418.14279764199,353.9227999999989,0.027111588364672527,-0.03172267
35206,94795.57466764178,196.025,매도,25613.882797641993,352.9227999999989,0.05310893228170794,-0.09512167
35207,94807.67099314177,196.06,매도,27047.511635141993,345.60929999999894,0.006380216345755324,-0.7313587
35208,94971.49152864178,196.545,매도,28583.64173514199,337.77429999999896,0.0863962450421657,-0.7835066
35209,95166.23050664179,197.14,매도,30643.80677064199,327.29239999999896,0.10252496557942262,-1.0481935
35210,95230.73240564179,197.35,매도,34614.30494064199,307.151899999999,0.033889068977831185,-2.0140524
35211,95101.56974564178,196.91,매도,37298.34388064199,293.551499999999,-0.06781563930949551,-1.3600463
35212,95111.72317564179,196.945,매도,37978.372565641985,290.097999999999,0.005338203158560932,-0.3453503
35213,94903.55776814179,196.22,매도,38563.949134141985,287.124699999999,-0.10943204504642405,-0.2973365
35214,94952.57339214179,196.39,매수,38327.99458414198,288.327199999999,0.02582391279773837,0.12025389
35215,94888.57468814179,196.17,매수,37822.09394414198,290.903199999999,-0.033700352562163575,0.25760952
35216,94970.85809214177,196.45,매수,37240.23410714198,293.869299999999,0.04335790914260092,0.2966126
35217,94942.77386914178,196.355,매수,36895.64116214198,295.623399999999,-0.014785705617585552,0.17541002
35218,94795.97725244178,195.862,매수,36475.73599464198,297.761899999999,-0.07730794599614568,0.2138501
35219,94743.92434204179,195.69,매수,35521.633434041985,302.633199999999,-0.027455231703224107,0.48713353
35220,95004.0239580418,196.53,매수,34150.00308604199,309.64239999999904,0.1372645358561477,0.7009229
35221,95095.68503054179,196.825,매수,33939.106743041986,310.71549999999905,0.0482406263867695,0.1073177
35222,95058.16842254181,196.705,매수,33560.63195054199,312.6383999999991,-0.01972571520354845,0.19229577
35223,95153.92222606181,197.0103,매수,33363.92695054199,313.6383999999991,0.05036589969541795,0.057168756
35224,95106.7636882918,196.855,매도,35329.59721879198,303.66089999999906,-0.02478013342317801,-0.99775916
35225,95014.25940229179,196.54,매도,37297.45822629199,293.66439999999903,-0.04863181250872389,-0.99965173
35226,95050.3557912918,196.6625,매수,37100.918226291986,294.66439999999903,0.018995248306457012,0.07199704
35227,95087.48283135181,196.7879,매수,36824.70574504199,296.068899999999,0.019530195205963486,0.14045024
35228,94881.4540744318,196.0956,매수,36523.32507619199,297.600399999999,-0.10833642388316783,0.15315054
35229,94867.9290961918,196.05,매도,36719.42067619199,296.600399999999,-0.007127303418738455,-0.013155524
35230,94786.8043021918,195.78,매수,35962.31478619199,300.46219999999903,-0.04275670122288963,0.38618258
35231,94799.0148821918,195.82,매수,35022.12049219199,305.26449999999903,0.006441075891254979,0.4802347
35232,94969.7664521918,196.37,매수,34005.246814191996,310.45739999999904,0.09005978079635282,0.51929325
35233,94790.51876349181,195.801,매수,33108.837401191995,315.02229999999906,-0.0943709221345869,0.4564931
35234,94950.90038349181,196.305,매수,32483.214045991994,318.21749999999906,0.08459792292104769,0.3195221
35235,95061.06234274182,196.6501,매수,32286.909045991993,319.21749999999906,0.058009960308475,0.043842293
35236,95196.86289487181,197.08,매도,32941.51789887199,315.88869999999906,0.07142806359577868,-0.33288848
35237,95236.5527008718,197.21,매도,35027.11699887199,305.3061999999991,0.020846173284000583,-1.0582509
35238,95250.9229558718,197.26,매도,38557.39292987199,287.4050999999991,0.0075445060706560456,-1.7901146
35239,95341.9558818718,197.6,매도,42435.76124187199,267.7438999999991,0.04778584982434969,-1.9661239
35240,95430.69828487182,197.955,매도,45946.18452187199,249.9785999999991,0.04653900907485184,-1.7765347
35241,95467.61141087182,198.11,매도,48287.87339887199,238.1491999999991,0.0193402786856958,-1.1829463
35242,95448.4189018718,198.02,매도,53220.63409987199,213.2500999999991,-0.010051843089178485,-2.4899123
35243,95347.8273688718,197.51,매도,56391.29073587199,197.2382999999991,-0.05269418506733704,-1.6011876
35244,95327.51216187181,197.4,매도,58870.94978187199,184.6836999999991,-0.01065320918189305,-1.2554609
35245,95279.25066087181,197.13,매도,60042.99254187199,178.7462999999991,-0.02531352172395412,-0.5937479
35246,95347.91701508181,197.5231,매도,60844.75967787199,174.6790999999991,0.036034264403697,-0.40672103
35247,95384.14458575181,197.74,매도,62356.759503751986,167.0242999999991,0.01899756796169531,-0.765485
35248,95390.89744575182,197.78,매수,62001.38117575199,168.8214999999991,0.003539823117004976,0.17972133
35249,95419.76710075181,197.95,매수,61803.60117575199,169.8214999999991,0.015132290277699542,0.009087514
35250,95412.8725647518,197.91,매수,61300.43207075199,172.3633999999991,-0.003612739901538045,0.25419575
35251,95422.4701032518,197.965,매수,60877.439027751985,174.5006999999991,0.0050294778063055675,0.21373384
35252,95532.6430477518,198.6,매도,61075.40402775198,173.5006999999991,0.057729036138334126,-0.07569273
35253,95608.3696437518,199.04,매도,61352.41130775198,172.1058999999991,0.039633885122460896,-0.13948074
35254,95566.8242277518,198.8,매수,61153.37130775198,173.1058999999991,-0.02172687190190396,0.0622862
35255,95522.5676777518,198.54,매도,61727.58522775198,170.21749999999912,-0.02315476649853652,-0.28884926
35256,95601.6550042518,198.995,매수,61012.68239575198,173.8182999999991,0.0413971946225395,0.3600861
35257,95574.00407625182,198.835,매도,61211.67739575198,172.8182999999991,-0.014461532072200238,-0.067775086
35258,95632.8085357518,199.17,매수,60671.36316675198,175.5356999999991,0.030763835871658707,0.27174464
35259,95648.7712417518,199.26,매수,60307.34015775198,177.3633999999991,0.008345831438192125,0.18277279
35260,95531.6013377918,198.5804,매도,61294.33471575198,172.4100999999991,-0.06125008321531901,-0.4953322
35261,95579.9837982918,198.855,매수,60543.22421079198,176.1924999999991,0.025322751750450036,0.3782474
35262,95511.7993962918,198.465,매도,60813.80620929198,174.83179999999908,-0.03566876624706937,-0.13607544
35263,95512.5464305518,198.4692,매수,60211.76263179198,177.86529999999908,0.001,0.30335817
35264,95512.5464305518,198.4692,매수,58848.06091167198,184.7363999999991,0.0,0.6871157
35265,95512.5464305518,198.4692,매수,57513.57385779198,191.4602999999991,0.0,0.6723915
35266,95512.5464305518,198.4692,매수,55442.72637807197,201.8943999999991,0.0,1.0434186
35267,95512.5464305518,198.4692,매수,53787.94972923197,210.23209999999912,0.0,0.83377284
35268,95512.5464305518,198.4692,매수,52059.62039487197,218.94039999999913,0.0,0.87083805
35269,95512.5464305518,198.4692,매수,50359.57292151197,227.50619999999913,0.0,0.85658157
35270,95512.5464305518,198.4692,매수,47848.75891923197,240.15709999999913,0.0,1.265096
35271,95512.5464305518,198.4692,매수,46775.854270951975,245.56299999999914,0.0,0.54059935
35272,95512.5464305518,198.4692,매수,45336.97241787198,252.81289999999913,0.0,0.72499967
35273,95512.54643055181,198.4692,매수,43937.86379247198,259.8623999999991,0.001,0.70495236
35274,95512.5464305518,198.4692,매수,41186.74328283198,273.7240999999991,-0.001,1.3861755
35275,95512.5464305518,198.4692,매수,39705.72641859198,281.1862999999991,0.0,0.7462226
35276,95512.5464305518,198.4692,매수,37710.09876567198,291.2413999999991,0.0,1.0055156
35277,95512.5464305518,198.4692,매수,36460.39775403198,297.5380999999991,0.0,0.6296787
35278,95512.5464305518,198.4692,매수,34249.173009151986,308.67949999999905,0.0,1.1141493
35279,95512.5464305518,198.4692,매수,32085.283168471986,319.58239999999904,0.0,1.0902919
35280,95512.5464305518,198.4692,매수,29882.096426191987,330.68329999999906,0.0,1.1100925
35281,95512.5464305518,198.4692,매수,28444.187072191988,337.92829999999907,0.0,0.7245016
35282,95512.5464305518,198.4692,매수,26204.124752551987,349.21499999999907,0.0,1.1286708
35283,95512.5464305518,198.4692,매수,24659.200805911987,356.99919999999906,0.0,0.7784203
35284,95512.5464305518,198.4692,매수,22728.790132111986,366.72569999999905,0.0,0.97265905
35285,95512.5464305518,198.4692,매수,20554.063873111987,377.68319999999903,0.0,1.095755
35286,95512.5464305518,198.4692,매수,18424.94583627199,388.41089999999906,0.0,1.072779
35287,95512.5464305518,198.4692,매수,16715.431382071987,397.02439999999905,0.0,0.8613538
35288,95512.5464305518,198.4692,매수,14975.392364911986,405.791699999999,0.0,0.876735
35289,95512.54643055178,198.4692,매수,13072.271206111986,415.380699999999,-0.001,0.95890886
35290,95512.5464305518,198.4692,매수,10657.853694271986,427.54589999999905,0.001,1.2165236
35291,95512.5464305518,198.4692,매수,7942.616415991986,441.22679999999906,0.0,1.3680906
35292,95512.54643055181,198.4692,매수,5872.007099311986,451.6596999999991,0.001,1.04329
35293,95512.5464305518,198.4692,매수,4388.8666146319865,459.13259999999906,-0.001,0.7472996
35294,95512.5464305518,198.4692,매수,3105.0090536719863,465.60139999999905,0.0,0.6468859
35295,95512.5464305518,198.4692,매수,2003.3859121519863,471.151999999999,0.0,0.55506414
35296,95512.5464305518,198.4692,매수,761.9809130719864,477.40689999999904,0.0,0.62549603
35297,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,0.6344921
35298,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,1.27961
35299,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,0.66339123
35300,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,0.5813099
35301,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,0.54154736
35302,95512.5464305518,198.4692,매수,0.017960431986352887,481.24609999999905,0.0,0.30226249
35303,95512.54643055178,198.4692,매도,552.0798871519863,478.464499999999,-0.001,-0.27816236
35304,95512.54643055181,198.4692,매도,3658.9365908719865,462.81039999999905,0.001,-1.565416
